gear_ID,gear_Tier,health,damage,armor,focus,resist,crit_Damage,crit_Chance,speed,dodge_Chance,block_Chance,block_Amount,accuracy,picture,crafting_Part1_ID,crafting_Part1_Count,crafting_Part2_ID,crafting_Part2_Count,crafting_Part3_ID,crafting_Part3_Count,crafting_Cost,
T2_JessicaJones,2,160,0,0,15,100,0,0,0,0,0,0,0,Gear_JessicaJones,Green_Skill_Mat,1,Green_Focus_Mat,1,,0,1100,
T3_JessicaJones,3,250,0,0,15,110,0,0,0,0,0,0,0,Gear_JessicaJones,Green_Skill_Mat,1,Green_Focus_Mat,1,Green_Resist_Mat,1,1900,
T4_JessicaJones,4,420,0,0,15,120,0,0,0,0,0,0,0,Gear_JessicaJones,Blue_Skill_Mat,1,Blue_Skill_Focus_Mat,1,Blue_Skill_Resist_Mat,1,2200,
T5_JessicaJones,5,460,0,0,15,140,0,0,0,0,0,0,0,Gear_JessicaJones,Blue_Skill_Mat,1,Blue_Skill_Focus_Mat,1,Blue_Skill_Resist_Mat,1,2400,
T6_JessicaJones,6,600,0,0,20,150,0,0,0,0,0,0,0,Gear_JessicaJones,Blue_Skill_Mat,2,Blue_Skill_Focus_Mat,2,Blue_Skill_Resist_Mat,2,2800,
T7_JessicaJones,7,640,0,0,25,170,0,0,0,0,0,0,0,Gear_JessicaJones,Blue_Skill_Mat,3,Blue_Skill_Focus_Mat,2,Blue_Skill_Resist_Mat,2,3400,
T8_JessicaJones,8,700,0,0,30,190,0,0,0,0,0,0,0,Gear_JessicaJones,Purple_Skill_Mat,1,Purple_Skill_Focus_Mat,1,Purple_Skill_Resist_Mat,1,4600,
T9_JessicaJones,9,780,0,0,30,210,0,0,0,0,0,0,0,Gear_JessicaJones,Purple_Skill_Mat,1,Purple_Skill_Focus_Mat,2,Purple_Skill_Resist_Mat,2,5800,
T10_JessicaJones,10,820,0,0,30,210,0,0,0,0,0,0,0,Gear_JessicaJones,Purple_Skill_Mat,4,Purple_Skill_Focus_Mat,3,Purple_equipment1,8,7300,
T11_JessicaJones,11,870,0,0,30,210,0,0,0,0,0,0,0,Gear_JessicaJones,Purple_Skill_Mat,5,Purple_Skill_Focus_Mat,5,Purple_equipment1,10,9200,
T12_JessicaJones,12,990,0,0,35,225,0,0,0,0,0,0,0,Gear_JessicaJones,Orange_Skill_Mat,1,Orange_Skill_Focus_Mat,2,Orange_equipment1,12,10000,
T13_JessicaJones,13,0,0,0,0,0,0,0,0,0,0,0,0,Gear_JessicaJones,Orange_Skill_Mat,2,Orange_Skill_Focus_Mat,3,Orange_equipment1,15,13000,
T14_JessicaJones,14,0,0,0,0,0,0,0,0,0,0,0,0,Gear_JessicaJones,Orange_Skill_Mat,4,Orange_Skill_Focus_Mat,4,Orange_equipment1,25,14000,
T15_JessicaJones,15,0,0,0,0,0,0,0,0,0,0,0,0,Gear_JessicaJones,Orange_Skill_Mat,7,Orange_Skill_Focus_Mat,6,Orange_equipment1,35,15000,
T16_JessicaJones,16,0,0,0,0,0,0,0,0,0,0,0,0,Gear_JessicaJones,,0,,0,,0,1000000,
T17_JessicaJones,17,0,0,0,0,0,0,0,0,0,0,0,0,Gear_JessicaJones,,0,,0,,0,1000000,
T18_JessicaJones,18,0,0,0,0,0,0,0,0,0,0,0,0,Gear_JessicaJones,,0,,0,,0,1000000,
T19_JessicaJones,19,0,0,0,0,0,0,0,0,0,0,0,0,Gear_JessicaJones,,0,,0,,0,1000000,
T20_JessicaJones,20,0,0,0,0,0,0,0,0,0,0,0,0,Gear_JessicaJones,,0,,0,,0,1000000,
T1_Juggernaut,1,100,15,10,0,0,0,0,0,0,0,0,0,Gear_Juggernaut,Green_Damage_Mat,1,Green_Focus_Mat,1,,0,0,
T2_Juggernaut,2,250,15,20,0,0,0,0,0,0,0,0,0,Gear_Juggernaut,Green_Mystic_Mat,1,Green_Health_Mat,1,,0,1100,
T3_Juggernaut,3,400,25,30,0,0,0,0,0,0,0,0,0,Gear_Juggernaut,Green_Mystic_Mat,1,Green_Health_Mat,1,Green_Armor_Mat,1,1900,
T4_Juggernaut,4,550,35,40,0,0,0,0,0,0,0,0,0,Gear_Juggernaut,Blue_Mystic_Mat,1,Blue_Mystic_Health_Mat,1,Blue_Mystic_Armor_Mat,1,2200,
T5_Juggernaut,5,700,35,50,0,0,0,0,0,0,0,0,0,Gear_Juggernaut,Blue_Mystic_Mat,1,Blue_Mystic_Health_Mat,1,Blue_Mystic_Armor_Mat,1,2400,
T6_Juggernaut,6,850,35,60,0,0,0,0,0,0,0,0,0,Gear_Juggernaut,Blue_Mystic_Mat,2,Blue_Mystic_Health_Mat,2,Blue_Mystic_Armor_Mat,2,2800,
T7_Juggernaut,7,1000,35,70,0,0,0,0,0,0,0,0,0,Gear_Juggernaut,Blue_Mystic_Mat,3,Blue_Mystic_Health_Mat,2,Blue_Mystic_Armor_Mat,2,3400,
T8_Juggernaut,8,1150,50,80,0,0,0,0,0,0,0,0,0,Gear_Juggernaut,Purple_Mystic_Mat,1,Purple_Mystic_Health_Mat,1,Purple_Mystic_Armor_Mat,1,4600,
T9_Juggernaut,9,1300,50,90,0,0,0,0,0,0,0,0,0,Gear_Juggernaut,Purple_Mystic_Mat,1,Purple_Mystic_Health_Mat,2,Purple_Mystic_Armor_Mat,2,5800,
T10_Juggernaut,10,1450,50,100,0,0,0,0,0,0,0,0,0,Gear_Juggernaut,Purple_Mystic_Mat,4,Purple_Mystic_Health_Mat,3,Purple_magic2,8,7300,
T11_Juggernaut,11,1600,50,110,0,0,0,0,0,0,0,0,0,Gear_Juggernaut,Purple_Mystic_Mat,5,Purple_Mystic_Health_Mat,5,Purple_magic2,10,9200,
T12_Juggernaut,12,1750,50,120,0,0,0,0,0,0,0,0,0,Gear_Juggernaut,Orange_Mystic_Mat,1,Orange_Mystic_Health_Mat,2,Orange_magic2,12,10000,
T13_Juggernaut,13,0,0,0,0,0,0,0,0,0,0,0,0,Gear_Juggernaut,Orange_Mystic_Mat,2,Orange_Mystic_Health_Mat,3,Orange_magic2,15,13000,
T14_Juggernaut,14,0,0,0,0,0,0,0,0,0,0,0,0,Gear_Juggernaut,Orange_Mystic_Mat,4,Orange_Mystic_Health_Mat,4,Orange_magic2,25,14000,
T15_Juggernaut,15,0,0,0,0,0,0,0,0,0,0,0,0,Gear_Juggernaut,Orange_Mystic_Mat,7,Orange_Mystic_Health_Mat,6,Orange_magic2,35,15000,
T16_Juggernaut,16,0,0,0,0,0,0,0,0,0,0,0,0,Gear_Juggernaut,,0,,0,,0,1000000,
T17_Juggernaut,17,0,0,0,0,0,0,0,0,0,0,0,0,Gear_Juggernaut,,0,,0,,0,1000000,
T18_Juggernaut,18,0,0,0,0,0,0,0,0,0,0,0,0,Gear_Juggernaut,,0,,0,,0,1000000,
T19_Juggernaut,19,0,0,0,0,0,0,0,0,0,0,0,0,Gear_Juggernaut,,0,,0,,0,1000000,
T20_Juggernaut,20,0,0,0,0,0,0,0,0,0,0,0,0,Gear_Juggernaut,,0,,0,,0,1000000,
T1_Kingpin,1,400,5,0,8,0,0,0,0,0,0,0,0,Gear_Kingpin,Green_Damage_Mat,1,Green_Focus_Mat,1,,0,0,
T2_Kingpin,2,425,5,0,8,0,0,0,0,0,0,0,0,Gear_Kingpin,Green_Tech_Mat,1,Green_Resist_Mat,1,,0,1100,
T3_Kingpin,3,450,5,0,8,0,0,0,0,0,0,0,0,Gear_Kingpin,Green_Tech_Mat,1,Green_Resist_Mat,1,Green_Health_Mat,1,1900,
T4_Kingpin,4,475,7,0,12,0,0,0,0,0,0,0,0,Gear_Kingpin,Blue_Tech_Mat,1,Blue_Tech_Resist_Mat,1,Blue_Tech_Health_Mat,1,2200,
T5_Kingpin,5,500,7,0,13,0,0,0,0,0,0,0,0,Gear_Kingpin,Blue_Tech_Mat,1,Blue_Tech_Resist_Mat,1,Blue_Tech_Health_Mat,1,2400,
T6_Kingpin,6,750,7,0,14,0,0,0,0,0,0,0,0,Gear_Kingpin,Blue_Tech_Mat,2,Blue_Tech_Resist_Mat,2,Blue_Tech_Health_Mat,2,2800,
T7_Kingpin,7,1000,8,0,15,0,0,0,0,0,0,0,0,Gear_Kingpin,Blue_Tech_Mat,3,Blue_Tech_Resist_Mat,2,Blue_Tech_Health_Mat,2,3400,
T8_Kingpin,8,1500,8,0,16,0,0,0,0,0,0,0,0,Gear_Kingpin,Purple_Tech_Mat,1,Purple_Tech_Resist_Mat,1,Purple_Tech_Health_Mat,1,4600,
T9_Kingpin,9,2000,9,0,17,0,0,0,0,0,0,0,0,Gear_Kingpin,Purple_Tech_Mat,1,Purple_Tech_Resist_Mat,2,Purple_Tech_Health_Mat,2,5800,
T10_Kingpin,10,2500,9,0,18,0,0,0,0,0,0,0,0,Gear_Kingpin,Purple_Tech_Mat,4,Purple_Tech_Resist_Mat,3,Purple_metal4,8,7300,
T11_Kingpin,11,3000,10,0,19,0,0,0,0,0,0,0,0,Gear_Kingpin,Purple_Tech_Mat,5,Purple_Tech_Resist_Mat,5,Purple_metal4,10,9200,
T12_Kingpin,12,3200,10,0,20,0,0,0,0,0,0,0,0,Gear_Kingpin,Orange_Tech_Mat,1,Orange_Tech_Resist_Mat,2,Orange_metal4,12,10000,
T13_Kingpin,13,0,0,0,0,0,0,0,0,0,0,0,0,Gear_Kingpin,Orange_Tech_Mat,2,Orange_Tech_Resist_Mat,3,Orange_metal4,15,13000,
T14_Kingpin,14,0,0,0,0,0,0,0,0,0,0,0,0,Gear_Kingpin,Orange_Tech_Mat,4,Orange_Tech_Resist_Mat,4,Orange_metal4,25,14000,
T15_Kingpin,15,0,0,0,0,0,0,0,0,0,0,0,0,Gear_Kingpin,Orange_Tech_Mat,7,Orange_Tech_Resist_Mat,6,Orange_metal4,35,15000,
T16_Kingpin,16,0,0,0,0,0,0,0,0,0,0,0,0,Gear_Kingpin,,0,,0,,0,1000000,
T17_Kingpin,17,0,0,0,0,0,0,0,0,0,0,0,0,Gear_Kingpin,,0,,0,,0,1000000,
T18_Kingpin,18,0,0,0,0,0,0,0,0,0,0,0,0,Gear_Kingpin,,0,,0,,0,1000000,
T19_Kingpin,19,0,0,0,0,0,0,0,0,0,0,0,0,Gear_Kingpin,,0,,0,,0,1000000,
T20_Kingpin,20,0,0,0,0,0,0,0,0,0,0,0,0,Gear_Kingpin,,0,,0,,0,1000000,
T1_Korath,1,140,10,0,3,3,0,0,0,0,0,0,0,Gear_Korath,Green_Damage_Mat,1,Green_Focus_Mat,1,,0,0,
T2_Korath,2,145,15,0,3,3,0,0,0,0,0,0,0,Gear_Korath,Green_Tech_Mat,1,Green_Damage_Mat,1,,0,1100,
T3_Korath,3,150,20,0,3,3,0,0,0,0,0,0,0,Gear_Korath,Green_Tech_Mat,1,Green_Damage_Mat,1,Green_Health_Mat,1,1900,
T4_Korath,4,180,20,0,3,4,0,0,0,0,0,0,0,Gear_Korath,Blue_Tech_Mat,1,Blue_Tech_Damage_Mat,1,Blue_Tech_Health_Mat,1,2200,
T5_Korath,5,290,25,0,4,4,0,0,0,0,0,0,0,Gear_Korath,Blue_Tech_Mat,1,Blue_Tech_Damage_Mat,1,Blue_Tech_Health_Mat,1,2400,
T6_Korath,6,420,25,0,4,5,0,0,0,0,0,0,0,Gear_Korath,Blue_Tech_Mat,2,Blue_Tech_Damage_Mat,2,Blue_Tech_Health_Mat,2,2800,
T7_Korath,7,450,30,0,7,6,0,0,0,0,0,0,0,Gear_Korath,Blue_Tech_Mat,3,Blue_Tech_Damage_Mat,2,Blue_Tech_Health_Mat,2,3400,
T8_Korath,8,480,30,0,7,7,0,0,0,0,0,0,0,Gear_Korath,Purple_Tech_Mat,1,Purple_Tech_Damage_Mat,1,Purple_Tech_Health_Mat,1,4600,
T9_Korath,9,500,30,0,8,7,0,0,0,0,0,0,0,Gear_Korath,Purple_Tech_Mat,1,Purple_Tech_Damage_Mat,2,Purple_Tech_Health_Mat,2,5800,
T10_Korath,10,510,30,0,8,8,0,0,0,0,0,0,0,Gear_Korath,Purple_Tech_Mat,4,Purple_Tech_Damage_Mat,3,Purple_energy3,8,7300,
T11_Korath,11,520,30,0,9,9,0,0,0,0,0,0,0,Gear_Korath,Purple_Tech_Mat,5,Purple_Tech_Damage_Mat,5,Purple_energy3,10,9200,
T12_Korath,12,650,35,0,10,10,0,0,0,0,0,0,0,Gear_Korath,Orange_Tech_Mat,1,Orange_Tech_Damage_Mat,2,Orange_energy3,12,10000,
T13_Korath,13,0,0,0,0,0,0,0,0,0,0,0,0,Gear_Korath,Orange_Tech_Mat,2,Orange_Tech_Damage_Mat,3,Orange_energy3,15,13000,
T14_Korath,14,0,0,0,0,0,0,0,0,0,0,0,0,Gear_Korath,Orange_Tech_Mat,4,Orange_Tech_Damage_Mat,4,Orange_energy3,25,14000,
T15_Korath,15,0,0,0,0,0,0,0,0,0,0,0,0,Gear_Korath,Orange_Tech_Mat,7,Orange_Tech_Damage_Mat,6,Orange_energy3,35,15000,
T16_Korath,16,0,0,0,0,0,0,0,0,0,0,0,0,Gear_Korath,,0,,0,,0,1000000,
T17_Korath,17,0,0,0,0,0,0,0,0,0,0,0,0,Gear_Korath,,0,,0,,0,1000000,
T18_Korath,18,0,0,0,0,0,0,0,0,0,0,0,0,Gear_Korath,,0,,0,,0,1000000,
T19_Korath,19,0,0,0,0,0,0,0,0,0,0,0,0,Gear_Korath,,0,,0,,0,1000000,
T20_Korath,20,0,0,0,0,0,0,0,0,0,0,0,0,Gear_Korath,,0,,0,,0,1000000,
T1_KreeControl_Assist,1,200,0,2,0,3,0,0,0,0,0,0,0,Gear_KreeControl_Assist,Green_Damage_Mat,1,Green_Focus_Mat,1,,0,0,
T2_KreeControl_Assist,2,250,0,5,0,3,0,0,0,0,0,0,0,Gear_KreeControl_Assist,Green_Mystic_Mat,1,Green_Health_Mat,1,,0,1100,
T3_KreeControl_Assist,3,310,0,8,0,3,0,0,0,0,0,0,0,Gear_KreeControl_Assist,Green_Mystic_Mat,1,Green_Health_Mat,1,Green_Focus_Mat,1,1900,
T4_KreeControl_Assist,4,430,0,8,0,3,0,0,0,0,0,0,0,Gear_KreeControl_Assist,Blue_Mystic_Mat,1,Blue_Mystic_Health_Mat,1,Blue_Mystic_Focus_Mat,1,2200,
T5_KreeControl_Assist,5,570,0,10,0,3,0,0,0,0,0,0,0,Gear_KreeControl_Assist,Blue_Mystic_Mat,1,Blue_Mystic_Health_Mat,1,Blue_Mystic_Focus_Mat,1,2400,
T6_KreeControl_Assist,6,780,0,10,0,5,0,0,0,0,0,0,0,Gear_KreeControl_Assist,Blue_Mystic_Mat,2,Blue_Mystic_Health_Mat,2,Blue_Mystic_Focus_Mat,2,2800,
T7_KreeControl_Assist,7,800,0,15,0,5,0,0,0,0,0,0,0,Gear_KreeControl_Assist,Blue_Mystic_Mat,3,Blue_Mystic_Health_Mat,2,Blue_Mystic_Focus_Mat,2,3400,
T8_KreeControl_Assist,8,860,0,15,0,8,0,0,0,0,0,0,0,Gear_KreeControl_Assist,Purple_Mystic_Mat,1,Purple_Mystic_Health_Mat,1,Purple_Mystic_Focus_Mat,1,4600,
T9_KreeControl_Assist,9,900,0,15,0,8,0,0,0,0,0,0,0,Gear_KreeControl_Assist,Purple_Mystic_Mat,1,Purple_Mystic_Health_Mat,2,Purple_Mystic_Focus_Mat,2,5800,
T10_KreeControl_Assist,10,1000,0,20,0,8,0,0,0,0,0,0,0,Gear_KreeControl_Assist,Purple_Mystic_Mat,4,Purple_Mystic_Health_Mat,3,Purple_equipment1,8,7300,
T11_KreeControl_Assist,11,1100,0,20,0,10,0,0,0,0,0,0,0,Gear_KreeControl_Assist,Purple_Mystic_Mat,5,Purple_Mystic_Health_Mat,5,Purple_equipment1,10,9200,
T12_KreeControl_Assist,12,1270,0,20,0,10,0,0,0,0,0,0,0,Gear_KreeControl_Assist,Orange_Mystic_Mat,1,Orange_Mystic_Health_Mat,2,Orange_equipment1,12,10000,
T13_KreeControl_Assist,13,0,0,0,0,0,0,0,0,0,0,0,0,Gear_KreeControl_Assist,Orange_Mystic_Mat,2,Orange_Mystic_Health_Mat,3,Orange_equipment1,15,13000,
T14_KreeControl_Assist,14,0,0,0,0,0,0,0,0,0,0,0,0,Gear_KreeControl_Assist,Orange_Mystic_Mat,4,Orange_Mystic_Health_Mat,4,Orange_equipment1,25,14000,
T15_KreeControl_Assist,15,0,0,0,0,0,0,0,0,0,0,0,0,Gear_KreeControl_Assist,Orange_Mystic_Mat,7,Orange_Mystic_Health_Mat,6,Orange_equipment1,35,15000,
T16_KreeControl_Assist,16,0,0,0,0,0,0,0,0,0,0,0,0,Gear_KreeControl_Assist,,0,,0,,0,1000000,
T17_KreeControl_Assist,17,0,0,0,0,0,0,0,0,0,0,0,0,Gear_KreeControl_Assist,,0,,0,,0,1000000,
T18_KreeControl_Assist,18,0,0,0,0,0,0,0,0,0,0,0,0,Gear_KreeControl_Assist,,0,,0,,0,1000000,
T19_KreeControl_Assist,19,0,0,0,0,0,0,0,0,0,0,0,0,Gear_KreeControl_Assist,,0,,0,,0,1000000,
T20_KreeControl_Assist,20,0,0,0,0,0,0,0,0,0,0,0,0,Gear_KreeControl_Assist,,0,,0,,0,1000000,
T1_KreeDmg_Offense,1,150,15,0,2,0,0,0,0,0,0,0,0,Gear_KreeDmg_Offense,Green_Damage_Mat,1,Green_Focus_Mat,1,,0,0,
T2_KreeDmg_Offense,2,200,20,0,2,0,0,0,0,0,0,0,0,Gear_KreeDmg_Offense,Green_Tech_Mat,1,Green_Damage_Mat,1,,0,1100,
T3_KreeDmg_Offense,3,200,25,0,2,0,0,0,0,0,0,0,0,Gear_KreeDmg_Offense,Green_Tech_Mat,1,Green_Damage_Mat,1,Green_Health_Mat,1,1900,
T4_KreeDmg_Offense,4,300,30,0,3,0,0,0,0,0,0,0,0,Gear_KreeDmg_Offense,Blue_Tech_Mat,1,Blue_Tech_Damage_Mat,1,Blue_Tech_Health_Mat,1,2200,
T5_KreeDmg_Offense,5,300,30,0,3,0,0,0,0,0,0,0,0,Gear_KreeDmg_Offense,Blue_Tech_Mat,1,Blue_Tech_Damage_Mat,1,Blue_Tech_Health_Mat,1,2400,
T6_KreeDmg_Offense,6,350,35,0,4,0,0,0,0,0,0,0,0,Gear_KreeDmg_Offense,Blue_Tech_Mat,2,Blue_Tech_Damage_Mat,2,Blue_Tech_Health_Mat,2,2800,
T7_KreeDmg_Offense,7,400,38,0,5,0,0,0,0,0,0,0,0,Gear_KreeDmg_Offense,Blue_Tech_Mat,3,Blue_Tech_Damage_Mat,2,Blue_Tech_Health_Mat,2,3400,
T8_KreeDmg_Offense,8,460,38,0,6,0,0,0,0,0,0,0,0,Gear_KreeDmg_Offense,Purple_Tech_Mat,1,Purple_Tech_Damage_Mat,1,Purple_Tech_Health_Mat,1,4600,
T9_KreeDmg_Offense,9,510,38,0,7,0,0,0,0,0,0,0,0,Gear_KreeDmg_Offense,Purple_Tech_Mat,1,Purple_Tech_Damage_Mat,2,Purple_Tech_Health_Mat,2,5800,
T10_KreeDmg_Offense,10,580,40,0,8,0,0,0,0,0,0,0,0,Gear_KreeDmg_Offense,Purple_Tech_Mat,4,Purple_Tech_Damage_Mat,3,Purple_magic2,8,7300,
T11_KreeDmg_Offense,11,630,40,0,9,0,0,0,0,0,0,0,0,Gear_KreeDmg_Offense,Purple_Tech_Mat,5,Purple_Tech_Damage_Mat,5,Purple_magic2,10,9200,
T12_KreeDmg_Offense,12,860,50,0,10,0,0,0,0,0,0,0,0,Gear_KreeDmg_Offense,Orange_Tech_Mat,1,Orange_Tech_Damage_Mat,2,Orange_magic2,12,10000,
T13_KreeDmg_Offense,13,0,0,0,0,0,0,0,0,0,0,0,0,Gear_KreeDmg_Offense,Orange_Tech_Mat,2,Orange_Tech_Damage_Mat,3,Orange_magic2,15,13000,
T14_KreeDmg_Offense,14,0,0,0,0,0,0,0,0,0,0,0,0,Gear_KreeDmg_Offense,Orange_Tech_Mat,4,Orange_Tech_Damage_Mat,4,Orange_magic2,25,14000,
T15_KreeDmg_Offense,15,0,0,0,0,0,0,0,0,0,0,0,0,Gear_KreeDmg_Offense,Orange_Tech_Mat,7,Orange_Tech_Damage_Mat,6,Orange_magic2,35,15000,
T16_KreeDmg_Offense,16,0,0,0,0,0,0,0,0,0,0,0,0,Gear_KreeDmg_Offense,,0,,0,,0,1000000,
T17_KreeDmg_Offense,17,0,0,0,0,0,0,0,0,0,0,0,0,Gear_KreeDmg_Offense,,0,,0,,0,1000000,
T18_KreeDmg_Offense,18,0,0,0,0,0,0,0,0,0,0,0,0,Gear_KreeDmg_Offense,,0,,0,,0,1000000,
T19_KreeDmg_Offense,19,0,0,0,0,0,0,0,0,0,0,0,0,Gear_KreeDmg_Offense,,0,,0,,0,1000000,
T20_KreeDmg_Offense,20,0,0,0,0,0,0,0,0,0,0,0,0,Gear_KreeDmg_Offense,,0,,0,,0,1000000,
T1_KreeDmg_Speed,1,160,5,10,0,0,0,0,0,0,0,0,0,Gear_KreeDmg_Speed,Green_Damage_Mat,1,Green_Focus_Mat,1,,0,0,
T2_KreeDmg_Speed,2,230,7,20,0,0,0,0,0,0,0,0,0,Gear_KreeDmg_Speed,Green_Skill_Mat,1,Green_Armor_Mat,1,,0,1100,
T3_KreeDmg_Speed,3,230,10,25,0,0,0,0,0,0,0,0,0,Gear_KreeDmg_Speed,Green_Skill_Mat,1,Green_Armor_Mat,1,Green_Health_Mat,1,1900,
T4_KreeDmg_Speed,4,450,10,35,0,0,0,0,0,0,0,0,0,Gear_KreeDmg_Speed,Blue_Skill_Mat,1,Blue_Skill_Armor_Mat,1,Blue_Skill_Health_Mat,1,2200,
T5_KreeDmg_Speed,5,450,15,50,0,0,0,0,0,0,0,0,0,Gear_KreeDmg_Speed,Blue_Skill_Mat,1,Blue_Skill_Armor_Mat,1,Blue_Skill_Health_Mat,1,2400,
T6_KreeDmg_Speed,6,500,15,60,0,0,0,0,0,0,0,0,0,Gear_KreeDmg_Speed,Blue_Skill_Mat,2,Blue_Skill_Armor_Mat,2,Blue_Skill_Health_Mat,2,2800,
T7_KreeDmg_Speed,7,600,18,65,0,0,0,0,0,0,0,0,0,Gear_KreeDmg_Speed,Blue_Skill_Mat,3,Blue_Skill_Armor_Mat,2,Blue_Skill_Health_Mat,2,3400,
T8_KreeDmg_Speed,8,700,18,70,0,0,0,0,0,0,0,0,0,Gear_KreeDmg_Speed,Purple_Skill_Mat,1,Purple_Skill_Armor_Mat,1,Purple_Skill_Health_Mat,1,4600,
T9_KreeDmg_Speed,9,800,18,75,0,0,0,0,0,0,0,0,0,Gear_KreeDmg_Speed,Purple_Skill_Mat,1,Purple_Skill_Armor_Mat,2,Purple_Skill_Health_Mat,2,5800,
T10_KreeDmg_Speed,10,800,20,80,0,0,0,0,0,0,0,0,0,Gear_KreeDmg_Speed,Purple_Skill_Mat,4,Purple_Skill_Armor_Mat,3,Purple_energy3,8,7300,
T11_KreeDmg_Speed,11,800,20,90,0,0,0,0,0,0,0,0,0,Gear_KreeDmg_Speed,Purple_Skill_Mat,5,Purple_Skill_Armor_Mat,5,Purple_energy3,10,9200,
T12_KreeDmg_Speed,12,1000,20,100,0,0,0,0,0,0,0,0,0,Gear_KreeDmg_Speed,Orange_Skill_Mat,1,Orange_Skill_Armor_Mat,2,Orange_energy3,12,10000,
T13_KreeDmg_Speed,13,0,0,0,0,0,0,0,0,0,0,0,0,Gear_KreeDmg_Speed,Orange_Skill_Mat,2,Orange_Skill_Armor_Mat,3,Orange_energy3,15,13000,
T14_KreeDmg_Speed,14,0,0,0,0,0,0,0,0,0,0,0,0,Gear_KreeDmg_Speed,Orange_Skill_Mat,4,Orange_Skill_Armor_Mat,4,Orange_energy3,25,14000,
T15_KreeDmg_Speed,15,0,0,0,0,0,0,0,0,0,0,0,0,Gear_KreeDmg_Speed,Orange_Skill_Mat,7,Orange_Skill_Armor_Mat,6,Orange_energy3,35,15000,
T16_KreeDmg_Speed,16,0,0,0,0,0,0,0,0,0,0,0,0,Gear_KreeDmg_Speed,,0,,0,,0,1000000,
T17_KreeDmg_Speed,17,0,0,0,0,0,0,0,0,0,0,0,0,Gear_KreeDmg_Speed,,0,,0,,0,1000000,
T18_KreeDmg_Speed,18,0,0,0,0,0,0,0,0,0,0,0,0,Gear_KreeDmg_Speed,,0,,0,,0,1000000,
T19_KreeDmg_Speed,19,0,0,0,0,0,0,0,0,0,0,0,0,Gear_KreeDmg_Speed,,0,,0,,0,1000000,
T20_KreeDmg_Speed,20,0,0,0,0,0,0,0,0,0,0,0,0,Gear_KreeDmg_Speed,,0,,0,,0,1000000,
T1_KreeSupport_HoT,1,200,0,0,2,2,0,0,0,0,0,0,0,Gear_KreeSupport_HoT,Green_Damage_Mat,1,Green_Focus_Mat,1,,0,0,
T2_KreeSupport_HoT,2,210,0,0,2,2,0,0,0,0,0,0,0,Gear_KreeSupport_HoT,Green_Mystic_Mat,1,Green_Health_Mat,1,,0,1100,
T3_KreeSupport_HoT,3,300,0,0,3,2,0,0,0,0,0,0,0,Gear_KreeSupport_HoT,Green_Mystic_Mat,1,Green_Health_Mat,1,Green_Focus_Mat,1,1900,
T4_KreeSupport_HoT,4,550,0,0,3,3,0,0,0,0,0,0,0,Gear_KreeSupport_HoT,Blue_Mystic_Mat,1,Blue_Mystic_Health_Mat,1,Blue_Mystic_Focus_Mat,1,2200,
T5_KreeSupport_HoT,5,600,0,0,4,3,0,0,0,0,0,0,0,Gear_KreeSupport_HoT,Blue_Mystic_Mat,1,Blue_Mystic_Health_Mat,1,Blue_Mystic_Focus_Mat,1,2400,
T6_KreeSupport_HoT,6,750,0,0,4,5,0,0,0,0,0,0,0,Gear_KreeSupport_HoT,Blue_Mystic_Mat,2,Blue_Mystic_Health_Mat,2,Blue_Mystic_Focus_Mat,2,2800,
T7_KreeSupport_HoT,7,800,0,0,7,6,0,0,0,0,0,0,0,Gear_KreeSupport_HoT,Blue_Mystic_Mat,3,Blue_Mystic_Health_Mat,2,Blue_Mystic_Focus_Mat,2,3400,
T8_KreeSupport_HoT,8,850,0,0,7,6,0,0,0,0,0,0,0,Gear_KreeSupport_HoT,Purple_Mystic_Mat,1,Purple_Mystic_Health_Mat,1,Purple_Mystic_Focus_Mat,1,4600,
T9_KreeSupport_HoT,9,900,0,0,8,7,0,0,0,0,0,0,0,Gear_KreeSupport_HoT,Purple_Mystic_Mat,1,Purple_Mystic_Health_Mat,2,Purple_Mystic_Focus_Mat,2,5800,
T10_KreeSupport_HoT,10,1000,0,0,8,8,0,0,0,0,0,0,0,Gear_KreeSupport_HoT,Purple_Mystic_Mat,4,Purple_Mystic_Health_Mat,3,Purple_magic1,8,7300,
T11_KreeSupport_HoT,11,1100,0,0,10,9,0,0,0,0,0,0,0,Gear_KreeSupport_HoT,Purple_Mystic_Mat,5,Purple_Mystic_Health_Mat,5,Purple_magic1,10,9200,
T12_KreeSupport_HoT,12,1200,0,0,10,10,0,0,0,0,0,0,0,Gear_KreeSupport_HoT,Orange_Mystic_Mat,1,Orange_Mystic_Health_Mat,2,Orange_magic1,12,10000,
T13_KreeSupport_HoT,13,0,0,0,0,0,0,0,0,0,0,0,0,Gear_KreeSupport_HoT,Orange_Mystic_Mat,2,Orange_Mystic_Health_Mat,3,Orange_magic1,15,13000,
T14_KreeSupport_HoT,14,0,0,0,0,0,0,0,0,0,0,0,0,Gear_KreeSupport_HoT,Orange_Mystic_Mat,4,Orange_Mystic_Health_Mat,4,Orange_magic1,25,14000,
T15_KreeSupport_HoT,15,0,0,0,0,0,0,0,0,0,0,0,0,Gear_KreeSupport_HoT,Orange_Mystic_Mat,7,Orange_Mystic_Health_Mat,6,Orange_magic1,35,15000,
